Date,Code,Type,System Weight,Jump Height,Avg. Relative Propulsive Force,Peak Relative Propulsive Force,Time To Takeoff,Braking Net Impulse,Relative Peak Landing Force,L|R Peak Landing Force,L|R Avg. Landing Force,mRSI,L|R Avg. Braking Force
3/14/24,BASEB38,Countermovement Jump,753.92,0.451,208.2496,255.9953,0.782,110.9126,360.9136,-5.9904,8.0248,0.5767,-0.2994
3/14/24,BASEB38,Countermovement Jump,754.332,0.4877,212.6536,261.4234,0.799,114.6435,299.3377,-27.4579,-0.2321,0.6104,-1.8663
3/7/24,BASEB38,Countermovement Jump,765.962,0.5435,229.4794,266.4623,0.74,126.3435,416.3392,-34.5876,-0.6288,0.7345,-3.7743
3/5/24,BASEB38,Countermovement Jump,765.13,0.5621,229.7969,264.9223,0.781,134.3764,446.8522,-70.8687,-22.0282,0.7198,-1.8804
3/5/24,BASEB38,Countermovement Jump,765.736,0.5665,223.1045,260.5337,0.785,135.3663,536.2161,-9.1573,-4.8246,0.7216,-6.3882
2/29/24,BASEB38,Countermovement Jump,780.041,0.5321,215.4701,261.2683,0.794,129.2138,505.4863,-7.4816,7.2355,0.6702,-4.9018
2/27/24,BASEB38,Countermovement Jump,768.641,0.5568,210.0647,257.7276,0.828,139.4225,560.4697,-7.9851,-2.1923,0.6725,-2.1558
2/27/24,BASEB38,Countermovement Jump,769.391,0.5521,231.6342,269.3039,0.732,132.0224,412.1442,8.8616,-8.5895,0.7543,-3.7927
2/15/24,BASEB38,Countermovement Jump,808.213,0.5128,216.2051,260.3274,0.78,139.5086,395.0691,3.9148,7.15,0.6574,-9.0577
2/13/24,BASEB38,Countermovement Jump,798.483,0.5352,214.1462,254.1069,0.788,142.5082,452.2325,11.6034,-13.1559,0.6792,-4.4379
2/13/24,BASEB38,Countermovement Jump,796.478,0.5288,225.6576,260.1453,0.752,137.9905,491.9157,-1.7356,-0.2286,0.7032,-5.0355
2/8/24,BASEB38,Countermovement Jump,796.547,0.5217,208.0437,264.5167,0.828,151.412,517.107,-19.9806,-10.9445,0.63,-3.4055
2/8/24,BASEB38,Countermovement Jump,796.002,0.536,217.1053,254.3963,0.793,148.9136,435.9286,-17.0605,2.0646,0.676,-2.7641
2/8/24,BASEB38,Countermovement Jump,795.822,0.5352,222.0847,271.1662,0.759,135.9216,563.1913,-7.2735,0.2145,0.7051,-8.075
2/6/24,BASEB38,Countermovement Jump,805.48,0.5281,204.8825,256.6172,0.948,151.4077,492.3772,-22.7937,-13.4459,0.557,-1.7254
2/6/24,BASEB38,Countermovement Jump,804.975,0.5255,210.8953,258.7658,0.85,146.9168,540.141,26.8629,-2.6337,0.6183,-7.2079
2/6/24,BASEB38,Countermovement Jump,800.435,0.5094,220.9365,264.6061,0.748,132.773,417.398,4.34,10.4131,0.681,-6.4173
2/1/24,BASEB38,Countermovement Jump,800.968,0.5354,213.8872,266.6773,0.784,152.9487,814.015,6.6871,-35.6443,0.6829,-1.3494
2/1/24,BASEB38,Countermovement Jump,802.632,0.5121,212.9158,255.5343,0.806,151.9521,543.8358,2.2222,8.1836,0.6354,-9.019
1/30/24,BASEB38,Countermovement Jump,792.871,0.5042,208.93,260.1937,0.818,144.4867,567.8099,11.9502,-6.1447,0.6164,-1.9854
1/30/24,BASEB38,Countermovement Jump,795.364,0.4732,214.8873,258.2465,0.771,133.5907,594.5705,-3.3199,-5.6792,0.6137,-3.4721
1/25/24,BASEB38,Countermovement Jump,803.093,0.5027,215.5372,258.8741,0.769,138.9667,732.7918,-11.6398,-20.8548,0.6537,-2.4191
1/25/24,BASEB38,Countermovement Jump,799.502,0.5052,225.1971,266.7911,0.717,126.3636,558.8479,-0.8953,3.1564,0.7045,-6.6978
1/23/24,BASEB38,Countermovement Jump,792.076,0.521,219.3358,255.7835,0.765,132.0977,449.5781,-73.4344,-7.8611,0.681,-2.6897
1/23/24,BASEB38,Countermovement Jump,793.033,0.4653,215.4352,260.6449,0.754,136.0403,513.85,-25.9877,-13.9678,0.6171,-5.3651
1/18/24,BASEB38,Countermovement Jump,800.334,0.4889,227.4161,275.385,0.719,121.541,558.6418,-3.3326,-13.2573,0.6799,-3.83
1/16/24,BASEB38,Countermovement Jump,789.721,0.4849,214.1611,249.7084,0.771,131.6368,591.2215,7.6033,21.4756,0.6289,-4.9189
1/16/24,BASEB38,Countermovement Jump,789.024,0.4753,221.4241,259.181,0.756,127.791,533.1904,-12.4792,1.5505,0.6288,-3.2916
1/15/24,BASEB38,Countermovement Jump,792.942,0.5007,218.8171,263.3232,0.741,141.8318,696.1417,7.2826,34.6389,0.6758,-9.5308
1/15/24,BASEB38,Countermovement Jump,792.481,0.5301,230.9008,262.7192,0.722,123.6679,664.7478,17.5778,28.7803,0.7342,-9.5137
4/26/24,BASEB39,Countermovement Jump,860.063,0.377,208.6798,245.6797,0.7,127.7914,598.212,0.6414,0.584,0.5385,8.439
4/26/24,BASEB39,Countermovement Jump,859.098,0.3656,209.6679,247.5853,0.753,123.7972,388.8963,-2.7836,-12.6697,0.4856,6.7455
4/23/24,BASEB39,Countermovement Jump,854.172,0.41,209.9694,252.057,0.704,132.353,477.6556,-3.8235,5.1518,0.5823,5.4126
4/23/24,BASEB39,Countermovement Jump,855.25,0.3826,211.6452,245.7761,0.782,121.7045,326.1035,26.7121,9.5226,0.4893,6.6064
4/19/24,BASEB39,Countermovement Jump,863.422,0.4061,207.1191,239.3963,0.673,125.4215,379.9996,41.786,4.3149,0.6034,10.4283
4/19/24,BASEB39,Countermovement Jump,862.858,0.3985,213.8095,242.2183,0.843,124.7294,373.4102,-9.8076,18.6709,0.4727,7.9074
4/16/24,BASEB39,Countermovement Jump,857.428,0.4181,210.0578,242.7026,0.79,128.1992,409.7137,3.5582,14.1922,0.5292,6.0588
4/16/24,BASEB39,Countermovement Jump,857.091,0.4018,213.7088,243.4981,0.772,125.6387,433.7929,8.6068,-6.0562,0.5205,6.8787
4/11/24,BASEB39,Countermovement Jump,854.984,0.3833,211.3174,245.3847,0.631,128.2552,438.4877,-19.1784,-6.777,0.6075,8.0994
4/8/24,BASEB39,Countermovement Jump,856.884,0.368,210.3901,250.3256,0.633,116.2522,307.6262,36.7223,16.8081,0.5814,11.9243
4/4/24,BASEB39,Countermovement Jump,860.862,0.4143,216.2776,250.7951,0.648,132.5547,329.6696,32.2763,9.3002,0.6393,0.6294
3/28/24,BASEB39,Countermovement Jump,845.136,0.393,210.8425,248.1257,0.695,132.6597,585.1129,3.7816,-0.6994,0.5655,2.8165
3/26/24,BASEB39,Countermovement Jump,850.129,0.4302,217.8063,259.1371,0.683,132.0544,402.4095,4.5308,10.9834,0.6299,10.1288
3/21/24,BASEB39,Countermovement Jump,864.738,0.2781,213.8115,267.8268,0.636,134.9692,314.4305,-4.1559,4.2818,0.4372,7.6675
3/21/24,BASEB39,Countermovement Jump,865.789,0.2391,211.6415,260.1096,0.626,134.1977,567.3438,12.9886,18.6508,0.382,3.3868
3/21/24,BASEB39,Countermovement Jump,865.806,0.2629,218.2436,251.5575,0.622,121.0788,399.7431,3.1494,-9.7165,0.4226,7.1774
3/19/24,BASEB39,Countermovement Jump,859.965,0.3915,215.1794,250.9404,0.676,121.4931,485.136,-13.6625,-3.0441,0.5792,5.8576
3/14/24,BASEB39,Countermovement Jump,866.982,0.4059,212.2904,257.0988,0.642,134.7601,448.1062,8.6744,18.6622,0.6323,8.0422
3/14/24,BASEB39,Countermovement Jump,867.02,0.3953,214.401,246.1304,0.636,130.3208,335.5171,-2.0969,0.4712,0.6215,1.438
3/7/24,BASEB39,Countermovement Jump,864.144,0.4052,216.9834,256.7859,0.637,132.8656,485.1043,6.6317,14.0169,0.636,2.3646
3/7/24,BASEB39,Countermovement Jump,864.857,0.3954,221.7559,256.6898,0.783,126.4617,267.9056,22.1407,24.5096,0.505,6.7983
3/6/24,BASEB39,Countermovement Jump,869.026,0.3905,208.9309,258.9106,0.69,134.3129,485.371,17.6387,0.7699,0.566,8.6845
3/6/24,BASEB39,Countermovement Jump,868.067,0.4144,218.5715,257.0078,0.678,126.7679,429.3447,4.1588,-4.1843,0.6112,7.6821
3/6/24,BASEB39,Countermovement Jump,870.11,0.3839,211.5728,243.9921,0.837,129.7203,371.2174,36.5325,9.3926,0.4587,4.5999
2/29/24,BASEB39,Countermovement Jump,868.763,0.4003,212.0617,247.9387,0.685,124.9405,399.7638,8.6669,12.4788,0.5843,3.4605
2/29/24,BASEB39,Countermovement Jump,869.119,0.3774,209.6176,243.9252,0.694,123.9091,530.8824,4.8981,2.2477,0.5437,1.6641
2/29/24,BASEB39,Countermovement Jump,869.292,0.3761,213.3329,243.4165,0.835,121.6101,439.093,13.7019,-2.5091,0.4504,2.625
2/26/24,BASEB39,Countermovement Jump,862.998,0.3918,210.0487,247.0458,0.663,129.0008,456.3162,0,3.6896,0.591,7.404
2/20/24,BASEB39,Countermovement Jump,866.402,0.3886,207.8902,244.4593,0.697,129.2457,344.2975,47.6366,24.636,0.5575,4.1932
2/20/24,BASEB39,Countermovement Jump,866.975,0.397,211.2382,247.0659,0.687,131.7273,389.1692,-1.067,-2.8298,0.5779,4.9533
2/15/24,BASEB39,Countermovement Jump,866.537,0.3732,204.3354,241.5361,0.663,127.1065,466.8006,11.3968,11.1782,0.563,8.5227
2/15/24,BASEB39,Countermovement Jump,867.817,0.3764,211.9315,252.703,0.658,126.8345,441.7982,21.8571,18.1819,0.5721,9.9973
2/15/24,BASEB39,Countermovement Jump,868.264,0.35,208.1626,249.6936,0.836,112.0671,348.166,-7.2445,4.5994,0.4187,6.6619
2/13/24,BASEB39,Countermovement Jump,858.41,0.405,214.2305,254.4239,0.652,129.452,584.8021,-1.4741,7.5552,0.6212,2.1712
2/13/24,BASEB39,Countermovement Jump,860.049,0.4031,218.6446,249.6369,0.622,135.9286,413.5811,14.5347,20.2254,0.6481,10.7166
2/8/24,BASEB39,Countermovement Jump,870.172,0.4142,210.5105,262.0172,0.671,144.7469,632.1739,4.1265,3.8768,0.6173,3.2238
2/8/24,BASEB39,Countermovement Jump,869.193,0.4001,214.8556,253.3384,0.635,131.0271,449.3824,4.6595,13.8019,0.6302,3.3444
2/8/24,BASEB39,Countermovement Jump,869.726,0.3984,213.5403,254.9079,0.645,135.1821,413.8085,0.1389,4.653,0.6177,-1.3146
2/6/24,BASEB39,Countermovement Jump,863.711,0.4256,215.4819,252.9781,0.662,129.5459,441.8144,3.3543,18.4161,0.6428,4.9856
2/6/24,BASEB39,Countermovement Jump,864.824,0.4038,219.339,257.3934,0.633,131.4477,560.9234,10.9874,3.9525,0.6378,4.0569
2/6/24,BASEB39,Countermovement Jump,865.023,0.3766,216.6815,257.9122,0.618,120.8675,494.5533,3.0388,-15.9591,0.6093,5.0053
2/1/24,BASEB39,Countermovement Jump,862.895,0.3934,207.9744,254.608,0.672,136.236,583.2691,-3.7552,5.8727,0.5854,5.6003
2/1/24,BASEB39,Countermovement Jump,860.255,0.4068,211.5805,247.3685,0.66,129.1825,563.2051,-3.8184,8.4232,0.6164,2.1404
1/30/24,BASEB39,Countermovement Jump,867.323,0.3913,213.9057,253.8847,0.664,125.0677,461.881,-7.2891,7.0659,0.5894,4.2635
1/30/24,BASEB39,Countermovement Jump,866.906,0.4023,216.3728,250.0848,0.651,122.8074,421.845,5.6057,14.5347,0.618,7.0926
1/25/24,BASEB39,Countermovement Jump,859.821,0.3877,210.9471,241.0967,0.657,120.0666,553.6036,2.8151,29.4467,0.5901,11.4325
1/25/24,BASEB39,Countermovement Jump,861.558,0.3853,217.2406,251.0568,0.629,122.4566,621.3163,4.3153,1.9965,0.6125,4.8708
1/23/24,BASEB39,Countermovement Jump,868.132,0.3861,209.0477,240.6316,0.681,124.5809,562.1265,2.5,8.0544,0.567,5.033
1/23/24,BASEB39,Countermovement Jump,867.972,0.3737,204.5198,235.8371,0.692,117.3343,528.7037,4.6415,15.8498,0.5401,8.5574
1/18/24,BASEB39,Countermovement Jump,862.665,0.3802,206.1227,236.7083,0.7,118.3523,541.5776,-0.2997,9.0222,0.5431,5.1549
1/16/24,BASEB39,Countermovement Jump,856.522,0.3631,203.137,231.7512,0.715,120.8792,649.2536,-1.4925,-1.0653,0.5078,6.0122
1/16/24,BASEB39,Countermovement Jump,853.756,0.3729,206.2083,236.133,0.678,117.1892,676.1885,-2.4078,14.7362,0.55,6.7597
1/15/24,BASEB39,Countermovement Jump,921.429,0.3866,245.1246,317.0076,0.626,109.3534,661.6896,-1.8206,-15.1485,0.6176,2.9435
1/15/24,BASEB39,Countermovement Jump,858.757,0.4006,212.8365,245.4711,0.686,125.9872,644.1869,9.3999,-9.178,0.584,-1.9647
1/15/24,BASEB39,Countermovement Jump,857.721,0.3845,203.2968,235.8576,0.749,110.3265,601.361,-0.1163,4.2071,0.5134,1.5199
4/26/24,BASEB40,Countermovement Jump,908.825,0.4146,241.2018,292.6856,0.578,123.0804,592.3032,-1.0589,0.3175,0.7173,2.291
4/26/24,BASEB40,Countermovement Jump,908.476,0.4063,232.6974,281.3503,0.677,121.2549,470.4582,2.2929,8.1319,0.6001,0.7994
4/23/24,BASEB40,Countermovement Jump,902.12,0.4439,258.55,346.0737,0.543,132.5883,545.0494,17.7141,13.3234,0.8174,-2.0548
4/23/24,BASEB40,Countermovement Jump,901.298,0.4546,261.1965,349.385,0.534,135.17,388.3288,-2.5714,9.0631,0.8513,0.0315
4/23/24,BASEB40,Countermovement Jump,902.21,0.4345,253.912,329.4133,0.686,128.4685,461.2008,-25.3545,4.5165,0.6334,6.9009
4/19/24,BASEB40,Countermovement Jump,894.687,0.4108,249.3846,318.9942,0.578,125.2842,403.2695,-2.8271,3.9811,0.7107,-2.3193
4/19/24,BASEB40,Countermovement Jump,895.612,0.418,250.6787,319.2231,0.695,128.3568,541.1942,11.6567,14.6996,0.6014,-0.072
4/16/24,BASEB40,Countermovement Jump,898.143,0.4218,248.0887,317.9895,0.565,128.2278,573.9621,-8.5548,-1.0595,0.7465,7.1317
4/16/24,BASEB40,Countermovement Jump,898.049,0.3932,247.2158,308.2237,0.658,116.4508,417.3492,-8.698,-4.1643,0.5976,2.286
4/11/24,BASEB40,Countermovement Jump,900.869,0.4106,251.3048,311.699,0.547,123.5517,523.4945,-11.1111,-8.927,0.7507,0.5134
4/8/24,BASEB40,Countermovement Jump,902.27,0.3857,243.4579,301.2402,0.636,118.4,466.8226,38.8889,20.8662,0.6064,-1.4655
4/4/24,BASEB40,Countermovement Jump,911.871,0.4386,252.4519,315.7245,0.673,119.44,447.8704,-4.0646,18.6269,0.6517,5.2335
3/28/24,BASEB40,Countermovement Jump,904.942,0.4346,248.753,315.3793,0.612,126.0083,527.4371,19.2122,17.4918,0.7102,-7.8255
3/28/24,BASEB40,Countermovement Jump,904.936,0.4216,238.869,296.8166,0.716,123.602,488.5428,-17.6204,-11.683,0.5888,-3.6357
3/26/24,BASEB40,Countermovement Jump,901.839,0.4278,248.164,312.14,0.578,123.9806,519.9376,12.0495,13.9161,0.7402,-5.45
3/19/24,BASEB40,Countermovement Jump,902.251,0.3916,245.8279,313.1058,0.637,116.1414,572.2354,-5.4038,-5.3591,0.6148,-1.3415
3/19/24,BASEB40,Countermovement Jump,902.465,0.3714,240.0324,296.8536,0.7,112.4627,562.4595,12.0961,16.4008,0.5306,-6.3619
3/14/24,BASEB40,Countermovement Jump,907.69,0.3924,226.5656,273.4414,0.71,127.4443,601.0863,3.2991,0.9456,0.5527,-3.8447
3/14/24,BASEB40,Countermovement Jump,908.461,0.3504,221.7276,270.5675,0.732,114.0017,489.8394,-4.1348,-2.6133,0.4787,1.6118
3/7/24,BASEB40,Countermovement Jump,903.081,0.4104,247.3124,306.7277,0.568,119.3933,681.7772,6.4155,12.3951,0.7226,3.2749
3/6/24,BASEB40,Countermovement Jump,905.145,0.3891,253.757,336.8521,0.52,127.0712,555.0492,-0.199,-5.5308,0.7482,6.7372
3/6/24,BASEB40,Countermovement Jump,905.351,0.3882,246.319,306.6214,0.645,114.113,588.6115,-3.0212,6.8059,0.6018,1.7567
2/29/24,BASEB40,Countermovement Jump,902.36,0.3869,264.85,359.2801,0.509,119.5364,552.7727,-3.7289,-10.4035,0.7602,-1.5799
2/15/24,BASEB40,Countermovement Jump,906.307,0.4033,260.7662,343.1508,0.562,114.5457,586.4459,13.7535,9.5513,0.7177,-8.7459
2/13/24,BASEB40,Countermovement Jump,904.107,0.4226,272.4287,377.6102,0.526,112.6949,693.0596,18.8318,13.2009,0.8035,0.8844
2/13/24,BASEB40,Countermovement Jump,909.007,0.4124,256.8255,343.5617,0.558,120.9778,670.5119,13.3388,2.5547,0.7391,1.7689
2/13/24,BASEB40,Countermovement Jump,908.169,0.3908,256.5225,344.6495,0.706,107.8058,606.7153,20.4719,4.3262,0.5536,4.8381
2/8/24,BASEB40,Countermovement Jump,909.042,0.3665,252.4931,344.7585,0.637,104.9724,578.5211,-2.9854,-1.2885,0.5753,-2.6415
2/8/24,BASEB40,Countermovement Jump,909.482,0.3509,255.3242,353.0581,0.654,102.4454,597.7029,5.5556,-2.0075,0.5365,3.5559
2/8/24,BASEB40,Countermovement Jump,908.938,0.388,247.0411,319.7138,0.694,110.2428,724.4719,7.0615,17.7483,0.5591,3.2761
2/6/24,BASEB40,Countermovement Jump,908.03,0.3935,253.0741,336.0021,0.587,105.1609,674.3169,6.0591,6.2744,0.6704,4.1761
2/6/24,BASEB40,Countermovement Jump,908.343,0.4191,264.0102,365.0603,0.525,124.0662,744.6526,-13.838,-9.7537,0.7983,0.5756
2/6/24,BASEB40,Countermovement Jump,908.179,0.4121,249.8996,324.7157,0.589,117.956,587.219,14.9822,18.6581,0.6996,0.8048
2/1/24,BASEB40,Countermovement Jump,915.781,0.4306,252.4751,328.1352,0.585,119.9339,534.844,-6.4108,3.2435,0.7361,6.4334
2/1/24,BASEB40,Countermovement Jump,917.693,0.4167,251.1027,326.2529,0.747,123.5528,629.0775,-14.4292,-5.4662,0.5578,3.2351
1/30/24,BASEB40,Countermovement Jump,910.806,0.3843,261.2231,359.7912,0.533,117.7913,676.6534,5.89,-7.8139,0.7211,0.6714
1/30/24,BASEB40,Countermovement Jump,910.507,0.3987,258.3451,341.3483,0.56,109.5597,527.728,11.5505,0.1781,0.712,-3.6228
1/25/24,BASEB40,Countermovement Jump,929.276,0.4343,249.6578,316.1601,0.598,117.1962,710.876,5.6918,3.9098,0.7262,2.4252
1/25/24,BASEB40,Countermovement Jump,928.321,0.4364,242.2566,304.4206,0.704,127.1031,766.1143,1.6592,4.2114,0.6199,-1.0842
1/23/24,BASEB40,Countermovement Jump,916.084,0.3849,248.0863,324.6427,0.552,115.7922,655.7259,19.161,-2.048,0.6973,-3.9558
1/23/24,BASEB40,Countermovement Jump,915.313,0.3786,244.1052,314.2095,0.695,113.5518,738.9822,5.0562,-1.9744,0.5447,4.4436
1/18/24,BASEB40,Countermovement Jump,916.523,0.3645,241.14,313.5764,0.614,112.6873,829.7664,7.0085,1.6011,0.5937,0.4961
1/16/24,BASEB40,Countermovement Jump,918.693,0.389,247.8464,321.4349,0.588,116.7384,611.7386,16.7616,16.6703,0.6615,4.3271
1/16/24,BASEB40,Countermovement Jump,918.94,0.3923,223.0694,274.9908,0.681,128.8655,717.4571,13.7267,16.3128,0.576,3.4197
1/15/24,BASEB40,Countermovement Jump,921.536,0.3907,259.3766,348.9826,0.521,121.4019,603.015,6.6763,-0.6807,0.7499,-5.1546
1/15/24,BASEB40,Countermovement Jump,921.146,0.4068,256.0676,332.6291,0.573,118.3824,553.7667,-3.1955,38.6119,0.7099,-3.5921
4/26/24,BASEB41,Countermovement Jump,899.822,0.4642,234.0492,265.497,0.781,129.1082,688.6918,4.2763,-6.4116,0.5943,-2.4225
4/26/24,BASEB41,Countermovement Jump,896.78,0.4732,231.3053,262.4947,0.865,132.5099,927.2062,-8.8154,-9.8646,0.5471,1.5178
4/26/24,BASEB41,Countermovement Jump,899.339,0.4412,241.2962,285.7654,0.8,115.9091,860.7433,-3.3458,-0.0624,0.5515,2.0646
4/23/24,BASEB41,Countermovement Jump,890.711,0.4522,243.1744,277.6434,0.674,125.6484,1013.5723,-4.6079,-13.4685,0.671,-0.1146
4/23/24,BASEB41,Countermovement Jump,890.168,0.4727,238.6698,272.4205,0.713,127.4235,990.0378,-1.2595,-1.8621,0.663,4.1743
4/19/24,BASEB41,Countermovement Jump,901.573,0.4838,248.8063,281.2862,0.757,133.0415,837.9798,3.6664,-0.9541,0.6391,2.0264
4/16/24,BASEB41,Countermovement Jump,913.888,0.4373,240.788,276.8392,0.706,136.0638,877.0221,4.9532,-6.2937,0.6194,-1.5453
4/11/24,BASEB41,Countermovement Jump,899.186,0.4299,232.1569,263.2381,0.783,126.7188,908.0435,1.188,5.0575,0.549,1.6035
4/11/24,BASEB41,Countermovement Jump,900.137,0.4336,233.5629,265.8484,0.728,123.5676,825.9854,2.3268,-1.0472,0.5957,2.4116
4/8/24,BASEB41,Countermovement Jump,889.758,0.4801,230.2681,265.0159,0.745,138.677,578.2471,-6.6667,9.0574,0.6444,2.205
4/8/24,BASEB41,Countermovement Jump,891.303,0.4541,230.8613,266.2394,0.819,127.838,818.1281,-0.4663,8.8965,0.5545,-0.322
4/4/24,BASEB41,Countermovement Jump,892.631,0.4605,235.0178,266.9636,0.695,126.8802,672.1702,-0.9667,7.2875,0.6626,-2.0287
4/4/24,BASEB41,Countermovement Jump,896.153,0.444,228.7079,257.9917,0.8,135.0712,889.3571,13.3752,1.0533,0.5549,-1.0152
3/28/24,BASEB41,Countermovement Jump,891.129,0.4443,230.8215,260.905,0.763,127.3642,761.2815,9.0212,-3.9035,0.5823,-1.0135
3/28/24,BASEB41,Countermovement Jump,891.653,0.44,229.3416,263.6676,0.797,127.5634,787.9747,12.6672,-4.395,0.5521,1.3645
3/26/24,BASEB41,Countermovement Jump,904.112,0.4413,239.4049,275.7402,0.758,131.4363,677.6815,5.5982,-16.0701,0.5822,1.4282
3/26/24,BASEB41,Countermovement Jump,903.371,0.4218,229.683,264.8967,0.784,126.2093,753.1789,2.3516,-6.6406,0.5381,3.0776
3/21/24,BASEB41,Countermovement Jump,890.173,0.4641,228.9499,273.43,0.788,115.2787,910.2725,-3.221,-6.3366,0.589,4.7066
3/19/24,BASEB41,Countermovement Jump,898.919,0.4357,239.7836,277.1106,0.736,124.2588,568.4606,17.6517,-11.6538,0.592,2.2174
3/14/24,BASEB41,Countermovement Jump,882.971,0.4154,235.503,274.9807,0.724,126.0445,773.5248,-5.2123,-11.973,0.5738,-3.7355
3/14/24,BASEB41,Countermovement Jump,882.1,0.4222,238.7645,271.1711,0.706,116.4015,539.6214,5.6723,-4.7551,0.5981,-1.4674
3/7/24,BASEB41,Countermovement Jump,903.009,0.4569,225.3599,258.6907,0.732,134.9992,935.0959,-1.9185,8.6965,0.6241,2.0392
3/7/24,BASEB41,Countermovement Jump,903.436,0.3989,219.3541,255.1371,0.798,126.9884,646.0889,15.8472,-29.1315,0.4999,4.9409
3/5/24,BASEB41,Countermovement Jump,902.766,0.4253,225.1463,271.8312,0.651,137.5471,910.4242,8.602,10.8375,0.6533,-0.078
3/5/24,BASEB41,Countermovement Jump,901.959,0.4364,224.533,256.2201,0.73,130.8709,811.456,4.6864,-34.0041,0.5978,5.8809
2/29/24,BASEB41,Countermovement Jump,902.908,0.4474,237.4051,285.8542,0.742,134.4298,732.7435,1.0278,-12.5279,0.6029,2.2052
2/29/24,BASEB41,Countermovement Jump,903.731,0.4324,227.2351,268.664,0.83,134.0189,821.2621,-3.0181,-6.2835,0.5209,5.9262
2/27/24,BASEB41,Countermovement Jump,891.171,0.4545,241.4832,276.0413,0.713,128.2076,674.2814,11.3663,-7.6423,0.6374,-0.3526
2/27/24,BASEB41,Countermovement Jump,889.934,0.4178,231.4718,268.6716,0.709,128.3751,682.1854,5.6169,-8.395,0.5892,4.3535
2/20/24,BASEB41,Countermovement Jump,893.765,0.4405,219.6041,264.4991,0.783,138.7217,694.9254,0.8211,1.2151,0.5626,-0.6106
2/20/24,BASEB41,Countermovement Jump,894.232,0.4331,215.5034,255.7502,0.858,130.3074,675.7754,-3.7895,-32.6675,0.5048,2.2091
2/15/24,BASEB41,Countermovement Jump,897.253,0.4603,230.8981,275.5076,0.677,140.0331,833.0984,-3.786,5.8377,0.6799,-0.4539
2/15/24,BASEB41,Countermovement Jump,897.144,0.4335,225.9279,258.4869,0.872,133.4926,630.3336,-1.8214,-7.2994,0.4971,4.9783
2/13/24,BASEB41,Countermovement Jump,895.157,0.4563,237.7468,269.5617,0.741,121.6625,654.9689,20.2797,34.1475,0.6158,7.0348
2/13/24,BASEB41,Countermovement Jump,895.184,0.4666,245.0347,277.4849,0.617,127.5464,871.441,-6.4992,-19.8857,0.7563,1.7888
2/8/24,BASEB41,Countermovement Jump,890.171,0.4466,218.9423,255.9059,0.696,133.9717,717.2779,-3.3673,-6.1201,0.6417,-2.4691
2/8/24,BASEB41,Countermovement Jump,892.465,0.4311,213.9887,243.8191,0.819,126.7782,820.7605,0.6143,-5.2525,0.5264,-0.3538
